업종명,업소명,지역명,소재지도로명주소,소재지지번주소,위도,경도,할인정보,업소전화번호,데이터기준일자,혜택대상,증빙자료,혜택시작일,혜택종료일,이용제한,비고,출처URL,출처유형,검증상태,수집일자
미용,어반제이슨헤어 연신내점,은평구,서울특별시 은평구통일로885(갈현동),,37.6220073,126.9195416,서비스 이용료의 20% 할인,02-308-3472,2026-08-15,"동원훈련 이수자, 모범예비군, 복무중인사람, 병역명문가","동원훈련이수,모범예비군,명문가증,복무확인서",2024-08-24,2026-08-24,없음,1년 할인기간 후 재협의 필요,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
미용,엘룬헤어,은평구,"서울특별시 은평구연서로29길7(갈현동, (2층))",,37.6186804,126.9194113,서비스 이용료의 10% 할인,02-388-7279,2026-08-15,복무중인사람,복무확인서,2024-08-11,,없음,우대기간 : 무기한,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
음식점,솔찬 장칼국수 구파발본점,은평구,"서울특별시 은평구북한산로2(진관동, (금호어울림10단지 1028동 1층상가 102호))",,37.6422426,126.9162208,서비스 이용료의 10% 할인,0507-1433-1403,2026-08-15,"동원훈련 이수자, 모범예비군, 복무중인사람, 병역명문가","동원훈련이수,모범예비군,명문가증,복무확인서",2024-09-19,,없음,우대기간: 무기한,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
음식점,인생돈카츠 불광본점,은평구,"서울특별시 은평구통일로65길12- 10(대조동, (1층))",,37.6097509,126.9295974,서비스 이용료의 10% 할인,0507-1352-3920,2026-08-15,복무중인사람,복무확인서,2024-08-23,,없음,우대기간: 무기한,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
음식점,명동케이갈비,중구,"서울특별시 중구명동3길52, 3층 (명동1가)",,37.56395925,126.9833538,"대상자 본인에게만 식사금액 10%할인 (주류는 할인 제외, 다른 할인 및 쿠폰과 중복 적용 불가능)",02-3789-1108,2026-08-15,복무중인 사람,현역병으로 복무하고 있다는 사실을 증빙할 자료,2026-07-18,2999-12-31,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
음식점,횃불식당,가평군,"경기도 가평군가평읍용추로171번길16(가평읍승안리, 횃불식당)",,37.842706,127.4879474,서비스 이용료의 5% 할인,031-582-8933,2026-08-15,"예비군(당해연도 병무청 주관 동원훈련 이수자 및 병무청 모범 예비군 선발자),복무중인 사람,병역명문가","당해년도 동원훈련이수증, 복무확인서, 병역명문가",2024-08-14,2026-12-31,제한없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
카페,플로레카페,가평군,경기도 가평군청평면에덴벚꽃길39- 1(청평면상천리),,37.7404063,127.4241436,서비스 이용료의 10% 할인,0507-1350-6864,2026-08-15,"예비군(당해연도 병무청 주관 동원훈련 이수자 및 병무청 모범 예비군 선발자),복무중인 사람,병역명문가","당해년도 동원훈련이수증, 복무확인서, 병역명문가",2023-11-23,,제한없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
음식점,송화,고양시,경기도 고양시 덕양구수역이길25(성사동),,37.6638412,126.8503272,"서비스 이용료의 5% 할인 세부 증빙자료 : 당해연도 동원훈련이수증,모범예비군증,복무확인서,병역명문가증",0507-1466-8906,2026-08-15,"예비군(당해연도 병무청 주관 동원훈련 이수자 및 병무청 모범 예비군 선발자),복무중인 사람,병역명문가","당해연도 동원훈련이수증,모범예비군증,복무확인서",2025-09-19,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
카페,달려라행복이 달행이네 과일&음료,고양시,경기도 고양시 덕양구토당로104번길22- 191층 (토당동),,37.751116,127.0381594,서비스 이용료의 5% 할인,031-994-0418,2026-08-15,"예비군(당해연도 병무청 주관 동원훈련 이수자 및 병무청 모범 예비군 선발자),복무중인 사람,병역명문가","당해년도 동원훈련이수증, 복무확인서, 병역명문가",2024-08-14,2026-12-31,제한없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
미용,순헤어,과천시,"경기도 과천시별양로28B동1069호(원문동, 슈르상가)",,37.420876,126.992337,서비스 이용료의 5% 할인,010-9292-1825,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-08-05,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
미용,오신우헤어,과천시,경기도 과천시별양상가2로353동204호(별양동),,37.424857,126.992504,서비스 이용료의 5% 할인,02-504-5177,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-06-14,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
미용,자스 아일랜드,과천시,"경기도 과천시별양로28B동1089호1층 (원문동, 건물후면 GS편의점 옆)",,37.4211738,126.9912596,서비스 이용료의 10% 할인,02-504-7924,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서,명문가증",2024-09-19,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
음식점,만나떡볶이,과천시,경기도 과천시별양상가2로35118호1층 (별양동),,37.4254868,126.9918932,서비스 이용료의 10% 할인,02-3679-0118,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-08-12,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
음식점,메종카소,과천시,경기도 과천시관문로92A동216호(중앙동),,37.429605,126.991013,서비스 이용료의 10% 할인,0507-1364-4227,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-06-05,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
음식점,바른국수 둥이네,과천시,"경기도 과천시별양상가로714호지하1층 (별양동, 벽산빌딩)",,37.428068,126.992932,서비스 이용료의 5% 할인,02-3679-1253,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-06-12,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
카페,스톨커피,과천시,경기도 과천시뒷골2로1(과천동),,37.45292,127.001957,서비스 이용료의 10% 할인,010-2803-2638,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-06-11,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
카페,카페공간,과천시,"경기도 과천시과천대로7길20150호B층 (갈현동, 스마트케이)",,37.4141254,126.979178,서비스 이용료의 5% 할인,0507-0284-4457,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-09-19,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
음식점,구이대장쪽갈비 광명역점,광명시,"경기도 광명시오리로169(일직동, 1층 구이대장쪽갈비 광명역점)",,37.4183533,126.8793941,서비스 이용료의 10% 할인,0507-1465-7926,2026-08-15,"복무중인자,모범예비군,동원훈련이수자,명문가","명문가증,복무확인서,훈련이수증,모범예비군증",2025-04-02,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
음식점,만복국수(철산점),광명시,"경기도 광명시철산로30번길9(철산동, 프라자빌딩 2층)",,37.47560683,126.8701644,"3,000원 할인",02-2689-9998,2026-08-15,"예비군(당해년도,모범), 복무중인 사람, 병역명문가","동원훈련이수증,모범예비군증,복무확인서,명문가증",2024-07-31,9999-09-01,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
숙박,게이트호텔,광탄면,파주시 광탄면 보광로 505,경기도 파주시 광탄면 영장리 42-4,37.753640167,126.910762251,10%할인,031-947-2888,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,두둑한한판,광탄면,파주시 광탄면 보광로 646,경기도 파주시 광탄면 영장리 357-10,37.7641974792,126.9039621459,10%할인,031-949-7646,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,레드브릿지,광탄면,파주시 광탄면 기산로 329,경기도 파주시 광탄면 기산리 449-1,37.7739193904,126.9282001396,10%할인,070-8880-5555,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,숙성사돈 파주광탄점,광탄면,파주시 광탄면 큰여울길 8-1,경기도 파주시 광탄면 신산리 188-97,37.7787288253,126.8492861243,10%이상 서비스제공,070-7817-7818,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,신나는 등갈비 엔 닭발,광탄면,파주시 광탄면 혜음로 1117-1 1층,경기도 파주시 광탄면 신산리 224-12,37.7812384645,126.8477507108,5%할인,031-943-3545,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,엘리스오븐,광탄면,"파주시 광탄면 기산로 195 1,2층",경기도 파주시 광탄면 기산리 515-1,37.7753506896,126.9195940762,5%할인,031-942-1432,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,장단콩두부전문점,광탄면,파주시 광탄면 큰여울길 35 1층 일부,경기도 파주시 광탄면 신산리 184-14,37.7798021795,126.848262315,10%할인,031-941-1989,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,풍미진해장국 광탄직영점,광탄면,파주시 광탄면 부흥로 30 B동 1층 전체,경기도 파주시 광탄면 방축리 386-43,37.8078608372,126.852451443,음료수 제공,031-945-1211,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
