"정본CSV행번호","업소명","소재지도로명주소","혜택근거상태","혜택문구유형","출시할인정보","출시적용대상","출시이용조건","출시인증방법","출처유형","출처URL","최근확인일","결정근거"
"424","베로키오","파주시 탄현면 새오리로 74","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"425","복드림한우고기","파주시 탄현면 새오리로 48","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"426","어화둥둥","파주시 탄현면 새오리로 113-46","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"427","옛날시골밥상","파주시 탄현면 새오리로 10","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"428","오두산막국수 통일로직영점","파주시 탄현면 성동로 17","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"429","용궁칼국수","파주시 탄현면 새오리로 59-52","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"430","전라도갈치찜전문점","파주시 탄현면 매봉길 12","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"431","전망대 누룽지 백숙","파주시 탄현면 새오리로 215-36","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"432","짹짹곳간","파주시 탄현면 새오리로339번길 79-48 2층","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"433","청송마루","파주시 탄현면 방촌로 1071","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"434","초원","파주시 탄현면 엘씨디로241번길 50-2 B102호","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"435","최고야짬뽕","파주시 탄현면 필승로 490","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"436","평양만두","파주시 탄현면 새오리로 193","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"437","해민도예","파주시 탄현면 새오리로 209-19","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"438","흔적","파주시 탄현면 새오리로 59-20","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"439","디엠지라운지(DMZ LOUNGE)","파주시 탄현면 새오리로161번길 90","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"442","6000컷트","파주시 파주읍 술이홀로 470","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1004","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"443","로즈헤어샾","파주시 파주읍 파발로 4","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1004","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"444","남해바다","파주시 파주읍 시장거리길 59-7","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"446","바리루스","파주시 파주읍 봉서산로 245 2층 일부호","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"447","봉황가","파주시 파주읍 우계로 35-1","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"448","소풍N","파주시 파주읍 우계로 24","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"449","웅이네 의정부부대찌개","파주시 파주읍 파발로 9","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"450","이조맛집","파주시 파주읍 술이홀로 392","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"451","짜장마을","파주시 파주읍 술이홀로 463","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"452","조아의 하루 주내점","파주시 파주읍 우계로 6 101호","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"453","아비숑","파주시 파평면 화석정로126번길 122-35","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"454","포시즌","파주시 파평면 화석정로126번길 144-20","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"455","샘내 손두부","파주시 파평면 청송로 551-7","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"456","임꺽정 한우마을","파주시 파평면 화석정로 104","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"457","임진강수라상","파주시 파평면 화석정로 101","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"458","한우리매운탕","파주시 파평면 장승배기로 173-8","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"459","앵무새카페","파주시 파평면 파평산로363번길 32-9","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
