"정본행번호","업소명","입력주소","기존위도","기존경도","최초POI조회어","POI조회어","POI조회방식","POI후보수","POI상호","POI도로명주소","POI지번주소","POI상호일치","POI주소일치","APIHUB좌표후보수","제안위도","제안경도","좌표출처","좌표출처URL","권장좌표검증상태","판정","검토사유","확인일"
"64","순헤어","경기도 과천시별양로28B동1069호(원문동, 슈르상가)","37.420876","126.992337","순헤어 경기도 과천시별양로28B동1069호(원문동, 슈르상가)","순헤어 경기도 과천시별양로28B동1069호(원문동","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"65","오신우헤어","경기도 과천시별양상가2로353동204호(별양동)","37.424857","126.992504","오신우헤어 경기도 과천시별양상가2로353동204호(별양동)","오신우헤어 경기도 과천시별양상가2로353동204호(별양동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"66","자스 아일랜드","경기도 과천시별양로28B동1089호1층 (원문동, 건물후면 GS편의점 옆)","37.4211738","126.9912596","자스 아일랜드 경기도 과천시별양로28B동1089호1층 (원문동, 건물후면 GS편의점 옆)","자스 아일랜드 경기도 과천시별양로28B동1089호1층 (원문동","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"67","만나떡볶이","경기도 과천시별양상가2로35118호1층 (별양동)","37.4254868","126.9918932","만나떡볶이 경기도 과천시별양상가2로35118호1층 (별양동)","만나떡볶이 경기도 과천시별양상가2로35118호1층 (별양동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"68","메종카소","경기도 과천시관문로92A동216호(중앙동)","37.429605","126.991013","메종카소 경기도 과천시관문로92A동216호(중앙동)","메종카소 경기도 과천시관문로92A동216호(중앙동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"69","바른국수 둥이네","경기도 과천시별양상가로714호지하1층 (별양동, 벽산빌딩)","37.428068","126.992932","바른국수 둥이네 경기도 과천시별양상가로714호지하1층 (별양동, 벽산빌딩)","바른국수 둥이네 경기도 과천시별양상가로714호지하1층 (별양동","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"70","스톨커피","경기도 과천시뒷골2로1(과천동)","37.45292","127.001957","스톨커피 경기도 과천시뒷골2로1(과천동)","스톨커피 경기도 과천시뒷골2로1(과천동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"71","카페공간","경기도 과천시과천대로7길20150호B층 (갈현동, 스마트케이)","37.4141254","126.979178","카페공간 경기도 과천시과천대로7길20150호B층 (갈현동, 스마트케이)","카페공간 경기도 과천시과천대로7길20150호B층 (갈현동","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"72","구이대장쪽갈비 광명역점","경기도 광명시오리로169(일직동, 1층 구이대장쪽갈비 광명역점)","37.4183533","126.8793941","구이대장쪽갈비 광명역점 경기도 광명시오리로169(일직동, 1층 구이대장쪽갈비 광명역점)","구이대장쪽갈비 광명역점 경기도 광명시오리로169(일직동","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"73","만복국수(철산점)","경기도 광명시철산로30번길9(철산동, 프라자빌딩 2층)","37.47560683","126.8701644","만복국수(철산점) 경기도 광명시철산로30번길9(철산동, 프라자빌딩 2층)","만복국수(철산점) 경기도 광명시철산로30번길9(철산동","도로명·건물번호 보조 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"74","게이트호텔","파주시 광탄면 보광로 505","37.753640167","126.910762251","게이트호텔 파주시 광탄면 보광로 505","게이트호텔 파주시 광탄면 보광로 505","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"75","두둑한한판","파주시 광탄면 보광로 646","37.7641974792","126.9039621459","두둑한한판 파주시 광탄면 보광로 646","두둑한한판 파주시 광탄면 보광로 646","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"76","레드브릿지","파주시 광탄면 기산로 329","37.7739193904","126.9282001396","레드브릿지 파주시 광탄면 기산로 329","레드브릿지 파주시 광탄면 기산로 329","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"77","숙성사돈 파주광탄점","파주시 광탄면 큰여울길 8-1","37.7787288253","126.8492861243","숙성사돈 파주광탄점 파주시 광탄면 큰여울길 8-1","숙성사돈 파주광탄점 파주시 광탄면 큰여울길 8-1","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"78","신나는 등갈비 엔 닭발","파주시 광탄면 혜음로 1117-1 1층","37.7812384645","126.8477507108","신나는 등갈비 엔 닭발 파주시 광탄면 혜음로 1117-1 1층","신나는 등갈비 엔 닭발 파주시 광탄면 혜음로 1117-1 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"79","엘리스오븐","파주시 광탄면 기산로 195 1,2층","37.7753506896","126.9195940762","엘리스오븐 파주시 광탄면 기산로 195 1,2층","엘리스오븐 파주시 광탄면 기산로 195 1","도로명·건물번호 보조 검색","2","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"80","장단콩두부전문점","파주시 광탄면 큰여울길 35 1층 일부","37.7798021795","126.848262315","장단콩두부전문점 파주시 광탄면 큰여울길 35 1층 일부","장단콩두부전문점 파주시 광탄면 큰여울길 35 1층 일부","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"81","풍미진해장국 광탄직영점","파주시 광탄면 부흥로 30 B동 1층 전체","37.8078608372","126.852451443","풍미진해장국 광탄직영점 파주시 광탄면 부흥로 30 B동 1층 전체","풍미진해장국 광탄직영점 파주시 광탄면 부흥로 30 B동 1층 전체","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"82","조아의 하루","파주시 광탄면 혜음로 1191 1~2층","37.7874687","126.8445859","조아의 하루 파주시 광탄면 혜음로 1191 1~2층","조아의 하루 파주시 광탄면 혜음로 1191 1~2층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"83","카페바스","파주시 광탄면 왕수물길 4 광천목욕탕 1층 일부","37.7808339957","126.8469649879","카페바스 파주시 광탄면 왕수물길 4 광천목욕탕 1층 일부","카페바스 파주시 광탄면 왕수물길 4 광천목욕탕 1층 일부","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"84","민바리매운탕","파주시 쌀뚜기길 44-42 (문발동)","37.7230209609","126.6963873921","민바리매운탕 파주시 쌀뚜기길 44-42 (문발동)","민바리매운탕 파주시 쌀뚜기길 44-42 (문발동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"85","여명양평해장국","파주시 지목로 65 (신촌동)","37.726571373","126.6990443559","여명양평해장국 파주시 지목로 65 (신촌동)","여명양평해장국 파주시 지목로 65 (신촌동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"86","해울한정식","파주시 지목로 65 (신촌동)","37.726571373","126.6990443559","해울한정식 파주시 지목로 65 (신촌동)","해울한정식 파주시 지목로 65 (신촌동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"87","아레볼","파주시 소라지로 309-12 (송촌동)","37.7495378368","126.6886448517","아레볼 파주시 소라지로 309-12 (송촌동)","아레볼 파주시 소라지로 309-12 (송촌동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"88","준하헤어","경기도 군포시대야1로8102호(대야미동)","37.327061","126.918442","준하헤어 경기도 군포시대야1로8102호(대야미동)","준하헤어 경기도 군포시대야1로8102호(대야미동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"89","궁안골","경기도 군포시수리산로191- 0(산본동, 해아름빌리지)","37.365086","126.9209674","궁안골 경기도 군포시수리산로191- 0(산본동, 해아름빌리지)","궁안골 경기도 군포시수리산로191- 0(산본동","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"90","남궁가 족발","경기도 군포시대야1로22- 2(대야미동)","37.327487","126.917483","남궁가 족발 경기도 군포시대야1로22- 2(대야미동)","남궁가 족발 경기도 군포시대야1로22- 2(대야미동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"91","선한 게장","경기도 군포시산본로431번안길3- 7(산본동)","37.3672775","126.9262502","선한 게장 경기도 군포시산본로431번안길3- 7(산본동)","선한 게장 경기도 군포시산본로431번안길3- 7(산본동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"92","천하수산","경기도 군포시대야1로15- 3(대야미동)","37.326859","126.917748","천하수산 경기도 군포시대야1로15- 3(대야미동)","천하수산 경기도 군포시대야1로15- 3(대야미동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"93","구름상상(산본점)","경기도 군포시산본천로199- 5(산본동)","37.370768","126.939422","구름상상(산본점) 경기도 군포시산본천로199- 5(산본동)","구름상상(산본점) 경기도 군포시산본천로199- 5(산본동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"94","문이네 카페","경기도 군포시수리산로203번안길40103,104호(산본동)","37.3674275","126.926006","문이네 카페 경기도 군포시수리산로203번안길40103,104호(산본동)","문이네 카페 경기도 군포시수리산로203번안길40103","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
