"정본CSV행번호","업소명","시도","시군구","소재지도로명주소","소재지지번주소","혜택검토보고서","혜택검토판정","좌표감사판정","좌표감사사유","권장좌표검증상태","최초POI조회어","POI조회어","POI조회방식","POI상호","POI도로명주소","POI지번주소","감사제안위도","감사제안경도","좌표출처URL","우선순위","검토작업","검토결정","정본반영여부","검토메모"
"197","에이바헤어 문산당동점","경기도","파주시","파주시 문산읍 방촌로 1719-62","경기도 파주시 문산읍 당동리 890","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","에이바헤어 문산당동점 파주시 문산읍 방촌로 1719-62","에이바헤어 문산당동점 파주시 문산읍 방촌로 1719-62","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"235","엣지머리방","경기도","파주시","파주시 법원읍 사임당로 836-1 1층","경기도 파주시 법원읍 대능리 85-4","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","엣지머리방 파주시 법원읍 사임당로 836-1 1층","엣지머리방 파주시 법원읍 사임당로 836-1 1층","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"85","여명양평해장국","경기도","파주시","파주시 지목로 65 (신촌동)","경기도 파주시 신촌동 70-16","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","여명양평해장국 파주시 지목로 65 (신촌동)","여명양평해장국 파주시 지목로 65 (신촌동)","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"391","예원헤어크레앙스","경기도","파주시","파주시 적성면 솥뒤로 16","경기도 파주시 적성면 마지리 45-11","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","예원헤어크레앙스 파주시 적성면 솥뒤로 16","예원헤어크레앙스 파주시 적성면 솥뒤로 16","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"427","옛날시골밥상","경기도","파주시","파주시 탄현면 새오리로 10","경기도 파주시 탄현면 법흥리 752-4","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","옛날시골밥상 파주시 탄현면 새오리로 10","옛날시골밥상 파주시 탄현면 새오리로 10","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"428","오두산막국수 통일로직영점","경기도","파주시","파주시 탄현면 성동로 17","경기도 파주시 탄현면 성동리 674","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","상호와 주소가 일치하는 후보가 없습니다","미확인","오두산막국수 통일로직영점 파주시 탄현면 성동로 17","오두산막국수 통일로직영점 파주시 탄현면 성동로 17","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"252","오태식해바라기치킨","경기도","파주시","파주시 법원읍 사임당로 844","경기도 파주시 법원읍 대능리 84-34","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","상호와 주소가 일치하는 후보가 없습니다","미확인","오태식해바라기치킨 파주시 법원읍 사임당로 844","오태식해바라기치킨 파주시 법원읍 사임당로 844","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"429","용궁칼국수","경기도","파주시","파주시 탄현면 새오리로 59-52","경기도 파주시 탄현면 성동리 77-1","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","상호와 주소가 일치하는 후보가 없습니다","미확인","용궁칼국수 파주시 탄현면 새오리로 59-52","용궁칼국수 파주시 탄현면 새오리로 59-52","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"400","용화반점","경기도","파주시","파주시 적성면 솥뒤로 28 1층","경기도 파주시 적성면 마지리 37-4","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","용화반점 파주시 적성면 솥뒤로 28 1층","용화반점 파주시 적성면 솥뒤로 28 1층","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"402","유진참치","경기도","파주시","파주시 적성면 감악산로 1226","경기도 파주시 적성면 구읍리 162-1","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","상호와 주소가 일치하는 후보가 없습니다","미확인","유진참치 파주시 적성면 감악산로 1226","유진참치 파주시 적성면 감악산로 1226","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"376","육심외할머니가든","경기도","파주시","파주시 경의로1240번길 14-11 (와동동) 204호","","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","육심외할머니가든 파주시 경의로1240번길 14-11 (와동동) 204호","육심외할머니가든 파주시 경의로1240번길 14-11 (와동동) 204호","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"220","육해공떠오르는집","경기도","파주시","파주시 문산읍 문향로84번길 7-1","경기도 파주시 문산읍 선유리 955-7","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","육해공떠오르는집 파주시 문산읍 문향로84번길 7-1","육해공떠오르는집 파주시 문산읍 문향로84번길 7-1","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"450","이조맛집","경기도","파주시","파주시 파주읍 술이홀로 392","경기도 파주시 파주읍 연풍리 472-8","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","상호와 주소가 일치하는 후보가 없습니다","미확인","이조맛집 파주시 파주읍 술이홀로 392","이조맛집 파주시 파주읍 술이홀로 392","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"456","임꺽정 한우마을","경기도","파주시","파주시 파평면 화석정로 104","경기도 파주시 파평면 율곡리 580-6","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","임꺽정 한우마을 파주시 파평면 화석정로 104","임꺽정 한우마을 파주시 파평면 화석정로 104","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"404","임진강 인천식당 한우마을","경기도","파주시","파주시 적성면 솥뒤로37번길 4","경기도 파주시 적성면 마지리 39-29","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","상호와 주소가 일치하는 후보가 없습니다","미확인","임진강 인천식당 한우마을 파주시 적성면 솥뒤로37번길 4","임진강 인천식당 한우마을 파주시 적성면 솥뒤로37번길 4","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"221","임진강나루","경기도","파주시","파주시 문산읍 반구정로 53-51","경기도 파주시 문산읍 사목리 183","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","상호와 주소가 일치하는 후보가 없습니다","미확인","임진강나루 파주시 문산읍 반구정로 53-51","임진강나루 파주시 문산읍 반구정로 53-51","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"237","자유미용실","경기도","파주시","파주시 법원읍 사임당로 841-1 1층","경기도 파주시 법원읍 대능리 87-23","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","자유미용실 파주시 법원읍 사임당로 841-1 1층","자유미용실 파주시 법원읍 사임당로 841-1 1층","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"80","장단콩두부전문점","경기도","파주시","파주시 광탄면 큰여울길 35 1층 일부","경기도 파주시 광탄면 신산리 184-14","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","장단콩두부전문점 파주시 광탄면 큰여울길 35 1층 일부","장단콩두부전문점 파주시 광탄면 큰여울길 35 1층 일부","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"223","장단콩전문점","경기도","파주시","파주시 문산읍 문향로 59 1층 일부","경기도 파주시 문산읍 문산리 10-6","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","장단콩전문점 파주시 문산읍 문향로 59 1층 일부","장단콩전문점 파주시 문산읍 문향로 59 1층 일부","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"406","장수인삼족발보쌈","경기도","파주시","파주시 적성면 칠중3길 15 1층","경기도 파주시 적성면 구읍리 649-34","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","장수인삼족발보쌈 파주시 적성면 칠중3길 15 1층","장수인삼족발보쌈 파주시 적성면 칠중3길 15 1층","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"431","전망대 누룽지 백숙","경기도","파주시","파주시 탄현면 새오리로 215-36","경기도 파주시 탄현면 대동리 107-11","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","전망대 누룽지 백숙 파주시 탄현면 새오리로 215-36","전망대 누룽지 백숙 파주시 탄현면 새오리로 215-36","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"82","조아의 하루","경기도","파주시","파주시 광탄면 혜음로 1191 1~2층","","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","조아의 하루 파주시 광탄면 혜음로 1191 1~2층","조아의 하루 파주시 광탄면 혜음로 1191 1~2층","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"452","조아의 하루 주내점","경기도","파주시","파주시 파주읍 우계로 6 101호","","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","조아의 하루 주내점 파주시 파주읍 우계로 6 101호","조아의 하루 주내점 파주시 파주읍 우계로 6 101호","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"255","종단 아구찜","경기도","파주시","파주시 법원읍 법원로 21 가동","경기도 파주시 법원읍 법원리 435-6","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","종단 아구찜 파주시 법원읍 법원로 21 가동","종단 아구찜 파주시 법원읍 법원로 21 가동","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"432","짹짹곳간","경기도","파주시","파주시 탄현면 새오리로339번길 79-48 2층","경기도 파주시 탄현면 법흥리 1652-296","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","짹짹곳간 파주시 탄현면 새오리로339번길 79-48 2층","짹짹곳간 파주시 탄현면 새오리로339번길 79-48 2층","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"238","챠밍미용실","경기도","파주시","파주시 법원읍 사임당로857번길 6-1 1층","경기도 파주시 법원읍 법원리 436-26","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","챠밍미용실 파주시 법원읍 사임당로857번길 6-1 1층","챠밍미용실 파주시 법원읍 사임당로857번길 6-1 1층","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"434","초원","경기도","파주시","파주시 탄현면 엘씨디로241번길 50-2 B102호","경기도 파주시 탄현면 금승리 11-36","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","초원 파주시 탄현면 엘씨디로241번길 50-2 B102호","초원 파주시 탄현면 엘씨디로241번길 50-2 B102호","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"377","촉촉베이커리 앤 카페","경기도","파주시","파주시 가람로21번길 47 (와동동) 1층 일부","경기도 파주시 와동동 1634-2","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","촉촉베이커리 앤 카페 파주시 가람로21번길 47 (와동동) 1층 일부","촉촉베이커리 앤 카페 파주시 가람로21번길 47 (와동동) 1층 일부","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"83","카페바스","경기도","파주시","파주시 광탄면 왕수물길 4 광천목욕탕 1층 일부","경기도 파주시 광탄면 신산리 376-13","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","카페바스 파주시 광탄면 왕수물길 4 광천목욕탕 1층 일부","카페바스 파주시 광탄면 왕수물길 4 광천목욕탕 1층 일부","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"111","커피에반하다(금촌역점)","경기도","파주시","파주시 새꽃로 200 (금촌동) 1층","경기도 파주시 금촌동 329-223","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","커피에반하다(금촌역점) 파주시 새꽃로 200 (금촌동) 1층","커피에반하다(금촌역점) 파주시 새꽃로 200 (금촌동) 1층","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"259","콩마루 사임당두부","경기도","파주시","파주시 법원읍 사임당로 808-1 1층","경기도 파주시 법원읍 대능리 95-25","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","콩마루 사임당두부 파주시 법원읍 사임당로 808-1 1층","콩마루 사임당두부 파주시 법원읍 사임당로 808-1 1층","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"408","탕수육","경기도","파주시","파주시 적성면 청송로 1061 1층","경기도 파주시 적성면 구읍리 588-1","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","탕수육 파주시 적성면 청송로 1061 1층","탕수육 파주시 적성면 청송로 1061 1층","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"265","테라스커피(애룡커피테라스)","경기도","파주시","파주시 법원읍 애룡길 179 1층","경기도 파주시 법원읍 삼방리 514-4","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","테라스커피(애룡커피테라스) 파주시 법원읍 애룡길 179 1층","테라스커피(애룡커피테라스) 파주시 법원읍 애룡길 179 1층","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"116","파주새말육심","경기도","파주시","파주시 정담길 41 (아동동) 1층","","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","파주새말육심 파주시 정담길 41 (아동동) 1층","파주새말육심 파주시 정담길 41 (아동동) 1층","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"409","파주연천축협 정육식당","경기도","파주시","파주시 적성면 솥뒤로 32-2","경기도 파주시 적성면 마지리 38-3","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","상호와 주소가 일치하는 후보가 없습니다","미확인","파주연천축협 정육식당 파주시 적성면 솥뒤로 32-2","파주연천축협 정육식당 파주시 적성면 솥뒤로 32-2","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"436","평양만두","경기도","파주시","파주시 탄현면 새오리로 193","경기도 파주시 탄현면 대동리 70","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","상호와 주소가 일치하는 후보가 없습니다","미확인","평양만두 파주시 탄현면 새오리로 193","평양만두 파주시 탄현면 새오리로 193","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"454","포시즌","경기도","파주시","파주시 파평면 화석정로126번길 144-20","경기도 파주시 파평면 율곡리 477-5","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","상호와 주소가 일치하는 후보가 없습니다","미확인","포시즌 파주시 파평면 화석정로126번길 144-20","포시즌 파주시 파평면 화석정로126번길 144-20","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"81","풍미진해장국 광탄직영점","경기도","파주시","파주시 광탄면 부흥로 30 B동 1층 전체","경기도 파주시 광탄면 방축리 386-43","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","풍미진해장국 광탄직영점 파주시 광탄면 부흥로 30 B동 1층 전체","풍미진해장국 광탄직영점 파주시 광탄면 부흥로 30 B동 1층 전체","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"418","피카소","경기도","파주시","파주시 탄현면 성동로 34","경기도 파주시 탄현면 성동리 679-1","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","상호와 주소가 일치하는 후보가 없습니다","미확인","피카소 파주시 탄현면 성동로 34","피카소 파주시 탄현면 성동로 34","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"228","한반도카페 플라츠(platz)907","경기도","파주시","파주시 문산읍 마정로 174 1층 일부","경기도 파주시 문산읍 마정리 907-8","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","한반도카페 플라츠(platz)907 파주시 문산읍 마정로 174 1층 일부","한반도카페 플라츠(platz)907 파주시 문산읍 마정로 174 1층 일부","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"226","한성회관","경기도","파주시","파주시 문산읍 당동1로 44 1층","경기도 파주시 문산읍 당동리 175-5","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","한성회관 파주시 문산읍 당동1로 44 1층","한성회관 파주시 문산읍 당동1로 44 1층","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"114","할머니가래떡볶이(금촌점)","경기도","파주시","파주시 한마음1길 9 (금촌동) 광성프라자 105호","경기도 파주시 금촌동 246-23","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","할머니가래떡볶이(금촌점) 파주시 한마음1길 9 (금촌동) 광성프라자 105호","할머니가래떡볶이(금촌점) 파주시 한마음1길 9 (금촌동) 광성프라자 105호","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"379","해녀밥상","경기도","파주시","파주시 청암로17번길 25 (목동동) 204호","경기도 파주시 목동동 935","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","해녀밥상 파주시 청암로17번길 25 (목동동) 204호","해녀밥상 파주시 청암로17번길 25 (목동동) 204호","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"419","헤이리풀빌라워라밸호스텔","경기도","파주시","파주시 탄현면 샘철길 38-12","경기도 파주시 탄현면 성동리 33-24","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","헤이리풀빌라워라밸호스텔 파주시 탄현면 샘철길 38-12","헤이리풀빌라워라밸호스텔 파주시 탄현면 샘철길 38-12","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"410","현대식당","경기도","파주시","파주시 적성면 청송로 1039","경기도 파주시 적성면 구읍리 650-1","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","상호와 주소가 일치하는 후보가 없습니다","미확인","현대식당 파주시 적성면 청송로 1039","현대식당 파주시 적성면 청송로 1039","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"420","호텔위즈","경기도","파주시","파주시 탄현면 성동로 20-45","경기도 파주시 탄현면 성동리 679-4","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","상호와 주소가 일치하는 후보가 없습니다","미확인","호텔위즈 파주시 탄현면 성동로 20-45","호텔위즈 파주시 탄현면 성동로 20-45","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"411","화정족발 적성점","경기도","파주시","파주시 적성면 청송로 1027","경기도 파주시 적성면 마지리 63-46","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","화정족발 적성점 파주시 적성면 청송로 1027","화정족발 적성점 파주시 적성면 청송로 1027","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"261","훌랄라","경기도","파주시","파주시 법원읍 사임당로 820 1층","경기도 파주시 법원읍 대능리 94-144","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","훌랄라 파주시 법원읍 사임당로 820 1층","훌랄라 파주시 법원읍 사임당로 820 1층","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"438","흔적","경기도","파주시","파주시 탄현면 새오리로 59-20","경기도 파주시 탄현면 성동리 196-2","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","상호와 주소가 일치하는 후보가 없습니다","미확인","흔적 파주시 탄현면 새오리로 59-20","흔적 파주시 탄현면 새오리로 59-20","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
"239","BBQ파주법원점","경기도","파주시","파주시 법원읍 사임당로 821-2 1층","경기도 파주시 법원읍 대능리 94-170","paju-benefit-comparison-20260906.csv","공식 참여업소 일치 후보","미확인","지역 검색 결과가 없습니다","미확인","BBQ파주법원점 파주시 법원읍 사임당로 821-2 1층","BBQ파주법원점 파주시 법원읍 사임당로 821-2 1층","전체 주소 검색","","","","","","","P3","업소명과 전체 주소로 지도 POI를 새로 확인하고, 불확실하면 좌표를 비움","미검토","아니오","좌표·혜택 어느 쪽도 정본에 자동 반영하지 않음"
